feature,importance
previous_NAME_TYPE_SUITE_Unaccompanied_count,21.3
previous_NAME_TYPE_SUITE_Unaccompanied_count_norm,35.8
previous_NAME_CLIENT_TYPE_New_count,39.8
previous_NAME_CLIENT_TYPE_New_count_norm,18.1
previous_NAME_CLIENT_TYPE_Refreshed_count,7.6
previous_NAME_CLIENT_TYPE_Refreshed_count_norm,25.999999999999996
previous_NAME_CLIENT_TYPE_Repeater_count_norm,17.900000000000002
previous_NAME_CLIENT_TYPE_XNA_count,0.4
previous_NAME_CLIENT_TYPE_XNA_count_norm,1.7000000000000002
previous_NAME_GOODS_CATEGORY_Additional Service_count,0.4
previous_NAME_GOODS_CATEGORY_Additional Service_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Animals_count,1.7000000000000004
previous_NAME_GOODS_CATEGORY_Audio/Video_count,4.3
previous_NAME_GOODS_CATEGORY_Audio/Video_count_norm,18.2
previous_NAME_GOODS_CATEGORY_Auto Accessories_count,5.4
previous_NAME_GOODS_CATEGORY_Auto Accessories_count_norm,5.1000000000000005
previous_NAME_GOODS_CATEGORY_Clothing and Accessories_count,2.4
previous_NAME_GOODS_CATEGORY_Clothing and Accessories_count_norm,4.699999999999999
previous_NAME_GOODS_CATEGORY_Computers_count,6.8999999999999995
previous_NAME_GOODS_CATEGORY_Computers_count_norm,15.1
previous_NAME_GOODS_CATEGORY_Construction Materials_count,3.5
previous_NAME_GOODS_CATEGORY_Construction Materials_count_norm,10.4
previous_NAME_GOODS_CATEGORY_Consumer Electronics_count,8.6
previous_NAME_GOODS_CATEGORY_Consumer Electronics_count_norm,18.7
previous_NAME_GOODS_CATEGORY_Direct Sales_count,1.5000000000000004
previous_NAME_GOODS_CATEGORY_Direct Sales_count_norm,6.699999999999999
previous_NAME_GOODS_CATEGORY_Education_count,0.0
previous_NAME_GOODS_CATEGORY_Education_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Fitness_count,0.0
previous_NAME_GOODS_CATEGORY_Fitness_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Furniture_count,6.0
previous_NAME_GOODS_CATEGORY_Furniture_count_norm,7.200000000000001
previous_NAME_GOODS_CATEGORY_Gardening_count,0.6
previous_NAME_GOODS_CATEGORY_Gardening_count_norm,0.9
previous_NAME_GOODS_CATEGORY_Homewares_count,1.3
previous_NAME_GOODS_CATEGORY_Homewares_count_norm,2.2
previous_NAME_GOODS_CATEGORY_House Construction_count,0.0
previous_NAME_GOODS_CATEGORY_Insurance_count,0.0
previous_NAME_GOODS_CATEGORY_Insurance_count_norm,0.0
previous_NAME_GOODS_CATEGORY_Jewelry_count,0.6
previous_NAME_GOODS_CATEGORY_Jewelry_count_norm,3.0999999999999996
previous_NAME_GOODS_CATEGORY_Medical Supplies_count,1.4000000000000001
previous_NAME_GOODS_CATEGORY_Medical Supplies_count_norm,1.8
previous_NAME_GOODS_CATEGORY_Medicine_count,0.30000000000000004
previous_NAME_GOODS_CATEGORY_Medicine_count_norm,2.9000000000000004
previous_NAME_GOODS_CATEGORY_Mobile_count,8.0
previous_NAME_GOODS_CATEGORY_Mobile_count_norm,20.2
previous_NAME_GOODS_CATEGORY_Office Appliances_count,0.30000000000000004
previous_NAME_GOODS_CATEGORY_Office Appliances_count_norm,5.2
previous_NAME_GOODS_CATEGORY_Other_count,0.1
previous_NAME_GOODS_CATEGORY_Other_count_norm,3.0999999999999996
previous_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_count,4.7
previous_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_count_norm,13.899999999999999
previous_NAME_GOODS_CATEGORY_Sport and Leisure_count,2.6999999999999997
previous_NAME_GOODS_CATEGORY_Sport and Leisure_count_norm,3.7
previous_NAME_GOODS_CATEGORY_Tourism_count,0.30000000000000004
previous_NAME_GOODS_CATEGORY_Tourism_count_norm,3.3
previous_NAME_GOODS_CATEGORY_Vehicles_count,0.6
previous_NAME_GOODS_CATEGORY_Vehicles_count_norm,1.9000000000000004
previous_NAME_GOODS_CATEGORY_Weapon_count,0.0
previous_NAME_GOODS_CATEGORY_Weapon_count_norm,0.0
previous_NAME_PORTFOLIO_Cards_count,2.6
previous_NAME_PORTFOLIO_Cards_count_norm,11.200000000000001
previous_NAME_PORTFOLIO_Cars_count,0.1
previous_NAME_PORTFOLIO_Cars_count_norm,0.0
previous_NAME_PORTFOLIO_Cash_count,5.2
previous_NAME_PORTFOLIO_Cash_count_norm,12.600000000000001
previous_NAME_PORTFOLIO_XNA_count,3.9
previous_NAME_PORTFOLIO_XNA_count_norm,14.200000000000001
previous_NAME_PRODUCT_TYPE_XNA_count_norm,16.2
previous_NAME_PRODUCT_TYPE_walk-in_count,75.3
previous_NAME_PRODUCT_TYPE_walk-in_count_norm,14.8
previous_NAME_PRODUCT_TYPE_x-sell_count,8.0
previous_NAME_PRODUCT_TYPE_x-sell_count_norm,26.299999999999997
previous_CHANNEL_TYPE_AP+ (Cash loan)_count,9.6
previous_CHANNEL_TYPE_AP+ (Cash loan)_count_norm,26.0
previous_CHANNEL_TYPE_Channel of corporate sales_count,0.9
previous_CHANNEL_TYPE_Channel of corporate sales_count_norm,10.6
previous_CHANNEL_TYPE_Contact center_count,9.3
previous_CHANNEL_TYPE_Contact center_count_norm,15.4
previous_CHANNEL_TYPE_Country-wide_count,15.599999999999998
previous_CHANNEL_TYPE_Country-wide_count_norm,21.4
previous_CHANNEL_TYPE_Credit and cash offices_count,10.200000000000001
previous_CHANNEL_TYPE_Credit and cash offices_count_norm,23.3
previous_CHANNEL_TYPE_Regional / Local_count,6.3
previous_CHANNEL_TYPE_Regional / Local_count_norm,11.9
previous_CHANNEL_TYPE_Stone_count,15.0
previous_CHANNEL_TYPE_Stone_count_norm,23.299999999999997
previous_NAME_SELLER_INDUSTRY_Auto technology_count,2.0000000000000004
previous_NAME_SELLER_INDUSTRY_Auto technology_count_norm,4.6
previous_NAME_SELLER_INDUSTRY_Clothing_count,0.7999999999999999
previous_NAME_SELLER_INDUSTRY_Clothing_count_norm,5.6000000000000005
previous_NAME_SELLER_INDUSTRY_Connectivity_count,19.200000000000003
previous_NAME_SELLER_INDUSTRY_Connectivity_count_norm,15.299999999999999
previous_NAME_SELLER_INDUSTRY_Construction_count,4.1000000000000005
previous_NAME_SELLER_INDUSTRY_Construction_count_norm,7.4
previous_NAME_SELLER_INDUSTRY_Consumer electronics_count,12.200000000000001
previous_NAME_SELLER_INDUSTRY_Consumer electronics_count_norm,19.099999999999998
previous_NAME_SELLER_INDUSTRY_Furniture_count,4.0
previous_NAME_SELLER_INDUSTRY_Furniture_count_norm,7.5
previous_NAME_SELLER_INDUSTRY_Industry_count,4.7
previous_NAME_SELLER_INDUSTRY_Industry_count_norm,7.800000000000001
previous_NAME_SELLER_INDUSTRY_Jewelry_count,0.2
previous_NAME_SELLER_INDUSTRY_Jewelry_count_norm,0.9999999999999999
previous_NAME_SELLER_INDUSTRY_MLM partners_count,0.4
previous_NAME_SELLER_INDUSTRY_MLM partners_count_norm,0.4
previous_NAME_SELLER_INDUSTRY_Tourism_count,0.0
previous_NAME_SELLER_INDUSTRY_Tourism_count_norm,0.1
previous_NAME_SELLER_INDUSTRY_XNA_count_norm,14.900000000000002
previous_NAME_YIELD_GROUP_XNA_count,4.6
previous_NAME_YIELD_GROUP_XNA_count_norm,17.4
previous_NAME_YIELD_GROUP_high_count,60.5
previous_NAME_YIELD_GROUP_high_count_norm,28.1
previous_NAME_YIELD_GROUP_low_action_count,38.5
previous_NAME_YIELD_GROUP_low_action_count_norm,16.700000000000003
previous_NAME_YIELD_GROUP_low_normal_count,35.900000000000006
previous_NAME_YIELD_GROUP_low_normal_count_norm,32.2
previous_NAME_YIELD_GROUP_middle_count,12.399999999999999
previous_NAME_YIELD_GROUP_middle_count_norm,29.9
previous_PRODUCT_COMBINATION_Card Street_count,5.500000000000001
previous_PRODUCT_COMBINATION_Card Street_count_norm,15.799999999999999
previous_PRODUCT_COMBINATION_Card X-Sell_count,3.0
previous_PRODUCT_COMBINATION_Card X-Sell_count_norm,13.999999999999998
previous_PRODUCT_COMBINATION_Cash_count,3.8000000000000003
previous_PRODUCT_COMBINATION_Cash_count_norm,14.5
previous_PRODUCT_COMBINATION_Cash Street: high_count,8.6
previous_PRODUCT_COMBINATION_Cash Street: high_count_norm,10.9
previous_PRODUCT_COMBINATION_Cash Street: low_count,18.4
previous_PRODUCT_COMBINATION_Cash Street: low_count_norm,15.299999999999997
previous_PRODUCT_COMBINATION_Cash Street: middle_count,4.4
previous_PRODUCT_COMBINATION_Cash Street: middle_count_norm,7.1
previous_PRODUCT_COMBINATION_Cash X-Sell: high_count,37.2
previous_PRODUCT_COMBINATION_Cash X-Sell: high_count_norm,22.2
previous_PRODUCT_COMBINATION_Cash X-Sell: low_count,27.200000000000003
previous_PRODUCT_COMBINATION_Cash X-Sell: low_count_norm,28.0
previous_PRODUCT_COMBINATION_Cash X-Sell: middle_count,6.8
previous_PRODUCT_COMBINATION_Cash X-Sell: middle_count_norm,21.500000000000004
previous_PRODUCT_COMBINATION_POS household with interest_count,20.0
previous_PRODUCT_COMBINATION_POS household with interest_count_norm,18.299999999999997
previous_PRODUCT_COMBINATION_POS household without interest_count,3.9
previous_PRODUCT_COMBINATION_POS household without interest_count_norm,9.8
previous_PRODUCT_COMBINATION_POS industry with interest_count,25.0
previous_PRODUCT_COMBINATION_POS industry with interest_count_norm,13.4
previous_PRODUCT_COMBINATION_POS industry without interest_count,4.3999999999999995
previous_PRODUCT_COMBINATION_POS industry without interest_count_norm,8.2
previous_PRODUCT_COMBINATION_POS mobile with interest_count,9.2
previous_PRODUCT_COMBINATION_POS mobile with interest_count_norm,17.0
previous_PRODUCT_COMBINATION_POS mobile without interest_count,2.6999999999999997
previous_PRODUCT_COMBINATION_POS mobile without interest_count_norm,10.200000000000001
previous_PRODUCT_COMBINATION_POS other with interest_count,3.1000000000000005
previous_PRODUCT_COMBINATION_POS other with interest_count_norm,6.2
previous_PRODUCT_COMBINATION_POS others without interest_count,0.1
previous_PRODUCT_COMBINATION_POS others without interest_count_norm,2.7
pos_cash_MONTHS_BALANCE_count,36.3
pos_cash_MONTHS_BALANCE_mean,60.7
pos_cash_MONTHS_BALANCE_max,77.7
pos_cash_MONTHS_BALANCE_min,41.5
pos_cash_MONTHS_BALANCE_var,62.999999999999986
pos_cash_MONTHS_BALANCE_sum,58.89999999999999
pos_cash_CNT_INSTALMENT_mean,56.5
pos_cash_CNT_INSTALMENT_max,57.900000000000006
pos_cash_CNT_INSTALMENT_min,26.999999999999996
pos_cash_CNT_INSTALMENT_var,62.3
pos_cash_CNT_INSTALMENT_sum,39.0
pos_cash_CNT_INSTALMENT_FUTURE_min,23.0
pos_cash_SK_DPD_mean,13.799999999999999
pos_cash_SK_DPD_max,14.8
pos_cash_SK_DPD_min,2.3000000000000003
pos_cash_SK_DPD_var,14.6
pos_cash_SK_DPD_DEF_mean,51.9
pos_cash_SK_DPD_DEF_min,1.6999999999999997
pos_cash_NAME_CONTRACT_STATUS_Active_count_norm,50.5
pos_cash_NAME_CONTRACT_STATUS_Amortized debt_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Approved_count,0.5
pos_cash_NAME_CONTRACT_STATUS_Approved_count_norm,3.0
pos_cash_NAME_CONTRACT_STATUS_Canceled_count,0.0
pos_cash_NAME_CONTRACT_STATUS_Canceled_count_norm,0.0
pos_cash_NAME_CONTRACT_STATUS_Completed_count,30.6
pos_cash_NAME_CONTRACT_STATUS_Completed_count_norm,36.199999999999996
pos_cash_NAME_CONTRACT_STATUS_Demand_count,0.5
pos_cash_NAME_CONTRACT_STATUS_Demand_count_norm,0.30000000000000004
pos_cash_NAME_CONTRACT_STATUS_Returned to the store_count,3.7
pos_cash_NAME_CONTRACT_STATUS_Returned to the store_count_norm,17.9
pos_cash_NAME_CONTRACT_STATUS_Signed_count,3.3000000000000007
pos_cash_NAME_CONTRACT_STATUS_Signed_count_norm,35.0
pos_cash_NAME_CONTRACT_STATUS_XNA_count,0.0
installments_NUM_INSTALMENT_VERSION_count,32.5
installments_NUM_INSTALMENT_VERSION_mean,60.9
installments_NUM_INSTALMENT_VERSION_max,20.8
installments_NUM_INSTALMENT_VERSION_min,26.099999999999998
installments_NUM_INSTALMENT_VERSION_var,55.10000000000001
installments_NUM_INSTALMENT_VERSION_sum,40.99999999999999
installments_NUM_INSTALMENT_NUMBER_mean,44.599999999999994
installments_NUM_INSTALMENT_NUMBER_max,29.0
installments_NUM_INSTALMENT_NUMBER_min,0.9
installments_NUM_INSTALMENT_NUMBER_var,44.6
installments_NUM_INSTALMENT_NUMBER_sum,32.800000000000004
installments_AMT_INSTALMENT_mean,58.90000000000001
installments_AMT_INSTALMENT_max,58.39999999999999
installments_AMT_INSTALMENT_min,102.5
installments_AMT_INSTALMENT_var,52.300000000000004
installments_AMT_INSTALMENT_sum,92.0
installments_AMT_PAYMENT-INSTALLMENT_mean,82.7
installments_AMT_PAYMENT-INSTALLMENT_max,13.600000000000001
installments_AMT_PAYMENT-INSTALLMENT_min,81.1
installments_AMT_PAYMENT-INSTALLMENT_var,33.4
installments_AMT_PAYMENT-INSTALLMENT_sum,55.60000000000001
installments_DAYS_PAYMENT-INSTALLMENT_mean,75.00000000000001
installments_DAYS_PAYMENT-INSTALLMENT_max,125.79999999999998
installments_DAYS_PAYMENT-INSTALLMENT_min,79.4
installments_DAYS_PAYMENT-INSTALLMENT_var,84.39999999999998
installments_DAYS_PAYMENT-INSTALLMENT_sum,87.60000000000001
